headline,source_name,datetime,leaning
Analyzing the political fallout following the fiery Harris-Trump debate,pbs.org,2024-09-11,Center
New citizens in Michigan share what voting means to them,pbs.org,2024-09-11,Center
WATCH: Blinken and top UK diplomat jointly pledge almost $1.5 billion in more Ukraine aid,pbs.org,2024-09-11,Center
Fact-checking the Harris-Trump debate,pbs.org,2024-09-11,Center
Mexican protesters storm Senate chamber before approval of controversial judicial overhaul,pbs.org,2024-09-11,Center
WATCH: Harris blames Trump for killing bipartisan border bill,pbs.org,2024-09-11,Center
What's at stake with Harris and Trump set to face off on debate stage,pbs.org,2024-09-10,Center
"Family of fallen Marine speaks candidly about their son, Afghanistan and 2024 politics",pbs.org,2024-09-10,Center
Voters in Pennsylvania county with record of picking the winner share views on candidates,pbs.org,2024-09-09,Center
House GOP blames Biden for chaotic Afghan exit while ignoring Trump administration's role,pbs.org,2024-09-09,Center
Ohio city with Haitian migrant influx thrust into political spotlight,pbs.org,2024-09-09,Center
What to watch in the ABC Harris-Trump debate,pbs.org,2024-09-09,Center
Tamara Keith and Amy Walter on what to expect from the Trump-Harris debate,pbs.org,2024-09-09,Center
Venezuelan opposition candidate González flees country for political asylum in Spain,pbs.org,2024-09-08,Center
WATCH: Trump speaks at campaign rally in central Wisconsin,pbs.org,2024-09-07,Center
Brooks and Atkins Stohr on if there's a double standard for what Trump and Harris say,pbs.org,2024-09-06,Center
U.S. special envoy on global efforts to aid millions displaced by Sudan's civil war,pbs.org,2024-09-06,Center
"Trump appeals to overturn sexual abuse, defamation case after hush-money sentencing delay",pbs.org,2024-09-06,Center
WATCH: Austin gives remarks on Ukraine military aid at meeting of allies in Germany,pbs.org,2024-09-06,Center
WATCH LIVE: Trump addresses Fraternal Order of Police in battleground North Carolina,pbs.org,2024-09-06,Center
Trump attorneys and prosecutors clash over key details of his election interference case,pbs.org,2024-09-05,Center
Republicans set stage for state challenges if Trump loses election,pbs.org,2024-09-05,Center
How Russia is using artificial intelligence to interfere in elections,pbs.org,2024-09-04,Center
DOJ outlines Russia's disinformation campaigns designed to interfere with U.S. election,pbs.org,2024-09-04,Center
Ukraine's Foreign Minister Kuleba resigns as Zelenskyy calls for 'new energy' in diplomacy,pbs.org,2024-09-04,Center
How Trump has made election lies a key feature of his campaign,pbs.org,2024-09-03,Center
How Telegram Became a Sanctuary for Domestic Terrorists,pbs.org,2024-09-03,Center
Tamara Keith and Amy Walter on how candidates are appealing to working-class voters,pbs.org,2024-09-02,Center
"With Harris at the top of the ticket, some see validation of Howard University's core mission of service",pbs.org,2024-09-02,Center
How union workers in battleground states could swing the election,pbs.org,2024-09-02,Center
WATCH: Harris speaks with union members at Labor Day campaign event in Detroit,pbs.org,2024-09-02,Center
"German far-right party set to win its first state election, exit polls and partial counts show",pbs.org,2024-09-01,Center
Trump courts younger male vote by talking with conservative influencers,pbs.org,2024-08-31,Center
How the U.S. insurance system makes finding mental health care difficult,pbs.org,2024-08-30,Center
Charges against Telegram CEO sparks debate over balance of free speech and responsibility,pbs.org,2024-08-29,Center
WATCH: Harris and Walz speak to students in Hinesville during Georgia bus tour stop,pbs.org,2024-08-28,Center
Israel rescues hostage from Hamas tunnel in Gaza,pbs.org,2024-08-27,Center
Why the special counsel filed a new Jan. 6 indictment against Trump,pbs.org,2024-08-27,Center
Tamara Keith and Amy Walter on Harris' convention bump and if Trump will debate,pbs.org,2024-08-26,Center
News Wrap: Special counsel appeals dismissal of Trump's classified documents case,pbs.org,2024-08-26,Center
Harris promises to be ‘president for all Americans’ as she accepts her party’s nomination,pbs.org,2024-08-23,Center
Brooks and Capehart on main takeaways from the DNC and what comes next,pbs.org,2024-08-23,Center
3 things to know about Robert F. Kennedy Jr.’s decision to suspend his campaign,pbs.org,2024-08-23,Center
How Republican and Democratic convention delegates reflect American political divides,pbs.org,2024-08-23,Center
WATCH: Democrats share their top election issues,pbs.org,2024-08-23,Center
7 takeways from Day 4 of the DNC,pbs.org,2024-08-23,Center
WATCH: Gun control advocates share their stories at 2024 Democratic National Convention,pbs.org,2024-08-22,Center
"As Democrats conclude convention, Kamala Harris to invite voters to chart a 'new way forward'",pbs.org,2024-08-22,Center
Pro-Palestinian Democrats say their request for a speaker at DNC rejected after weeks of negotiations,pbs.org,2024-08-22,Center
What voters and uncommitted delegates expect from Harris as the DNC draws to a close,pbs.org,2024-08-22,Center
Vice presidential nominee Walz steps into national spotlight on third night of the DNC,pbs.org,2024-08-22,Center
"‘Georgia is very much in play’ for Harris, says Sen. Warnock. Here’s why",pbs.org,2024-08-22,Center
Arkansas Supreme Court upholds rejection of abortion ballot measure,pbs.org,2024-08-22,Center
WATCH LIVE: Kamala Harris speaks at 2024 Democratic National Convention,pbs.org,2024-08-22,Center
Democratic convention ends Thursday with VP Harris set to accept historic nomination,pbs.org,2024-08-22,Center
WATCH: What's driving young Democrats?,pbs.org,2024-08-22,Center
Live updates: Tim Walz to accept VP nomination on Day 3 of the DNC,pbs.org,2024-08-21,Center
6 takeaways from Day 2 of the DNC,pbs.org,2024-08-21,Center
WATCH: Michelle Obama speaks at 2024 Democratic National Convention,pbs.org,2024-08-20,Center
‘Focus on ethics’: Sen. Durbin discusses efforts to reform the Supreme Court,pbs.org,2024-08-20,Center
What the Harris campaign is doing to earn the support of Latino voters,pbs.org,2024-08-20,Center
Michigan Rep. Slotkin on what issues are driving crucial Midwest voters,pbs.org,2024-08-20,Center
WATCH: Biden gets a rousing tribute from Democrats as he passes the torch to Harris in 2024 DNC speech,pbs.org,2024-08-20,Center
"WATCH: 'The future is here,' Hillary Clinton says in 2024 Democratic National Convention speech",pbs.org,2024-08-19,Center
The Harris-Walz ticket has reinvigorated Democratic voters. Can they sustain the momentum?,pbs.org,2024-08-19,Center
What voters are saying about Harris’ policy proposals ahead of the Democratic convention,pbs.org,2024-08-19,Center
"Live updates: Biden, Hillary Clinton and Shawn Fain expected to speak on Day 1 of the DNC in Chicago",pbs.org,2024-08-19,Center
3 takeaways as Democrats kick off their national convention in Chicago,pbs.org,2024-08-19,Center
Harris unveils economic agenda to combat soaring grocery and housing prices,pbs.org,2024-08-16,Center
"Amid brutal civil war, Sudan's VP defends refusal to participate in U.S.-led peace talks",pbs.org,2024-08-16,Center
Biden administration strikes deal to cut prices on some of Medicare's costliest drugs,pbs.org,2024-08-15,Center
News Wrap: Zelenskyy says Ukraine captured Russian town of Sudzha,pbs.org,2024-08-15,Center
Trump gives economic speech in North Carolina as more polls show Harris gaining ground,pbs.org,2024-08-14,Center
Kamala Harris chose a long-term approach when tasked to tackle rise in border crossings,pbs.org,2024-08-14,Center
"The world knows 'Venezuelan people voted for change,' opposition leader Machado says",pbs.org,2024-08-13,Center
How Wisconsin tests its voting machines to ensure election accuracy,pbs.org,2024-08-12,Center
A look at the Social Security funding gap and ways to fix it,pbs.org,2024-08-12,Center
Americans are refusing to pay high prices. That might deal the final blow to inflation,pbs.org,2024-08-12,Center
Harris and Walz barnstormed five battleground states in a week. Here's what happened,pbs.org,2024-08-11,Center
Fact-checking attacks on Walz's military record by Vance and other Republicans,pbs.org,2024-08-11,Center
WATCH LIVE: Harris and Walz speak at campaign event in Arizona,pbs.org,2024-08-09,Center
"Pelosi discusses her book, 'The Art of Power,' and voices confidence in Harris' chances",pbs.org,2024-08-08,Center
NRCC chair says 'the environment is in our favor' for GOP to expand House majority,pbs.org,2024-08-08,Center
Harris campaign continues battleground state blitz as Trump agrees to debate,pbs.org,2024-08-08,Center
"With Harris gaining in the polls, a look at how the electoral map has changed",pbs.org,2024-08-08,Center
Project 2025 leader postpones launch of his book with Vance foreword until after the election,pbs.org,2024-08-07,Center
"Democratic, GOP strategists analyze Harris-Walz ticket and Trump's tactics against them",pbs.org,2024-08-07,Center
Walz pick amps up excitement for Harris in Midwest where Democrats look to soothe tensions,pbs.org,2024-08-07,Center
WATCH LIVE: Harris and Walz hold campaign rallies in Wisconsin and Detroit,pbs.org,2024-08-07,Center
Looking back at Tim Walz’s record and past statements,pbs.org,2024-08-06,Center
New poll shows where presidential race stands as Harris picks Walz as running mate,pbs.org,2024-08-06,Center
Tropical Storm Debby dumps historic amounts of rain as its stalls over Southeast,pbs.org,2024-08-06,Center
Kamala Harris poised to officially become Democratic nominee after roll call vote,pbs.org,2024-08-05,Center
World leaders voice concern as thousands arrested in Venezuela after disputed election,pbs.org,2024-08-04,Center
Biden administration says prisoner exchange took years of complex negotiations with Russia,pbs.org,2024-08-01,Center
"Facing backlash, Trump digs in on attacks misrepresenting Harris' racial identity",pbs.org,2024-08-01,Center
News Wrap: Iran's supreme leader attends funeral of Hamas chief killed in Tehran,pbs.org,2024-08-01,Center
Former State Department official analyzes implications of U.S.-Russia prisoner trade,pbs.org,2024-08-01,Center
Trump campaign struggles to find footing against Harris amid renewed Democratic enthusiasm,pbs.org,2024-07-31,Center
"UAW endorses Harris, adding blue-collar backing in industrial states to her campaign",pbs.org,2024-07-31,Center
News Wrap: 1 dead in Colorado's Stone Canyon wildfire,pbs.org,2024-07-31,Center
Maduro asks Venezuela's Supreme Court to audit the presidential election results,pbs.org,2024-07-31,Center
WATCH LIVE: Trump speaks at National Association of Black Journalists conference in Chicago,pbs.org,2024-07-31,Center
Republican mayor from border state explains why he just endorsed Harris for president,pbs.org,2024-07-30,Center
Inside the Democratic campaign strategy to reclaim control of the House,pbs.org,2024-07-30,Center
"As Harris campaigns in Georgia, voters share how she shifted the mood of the election",pbs.org,2024-07-30,Center
U.S. sends $500 million in defense funding to Philippines amid concern over China,pbs.org,2024-07-30,Center
We spoke to voters before and after the Harris shake-up. Here's what we learned,pbs.org,2024-07-30,Center
Venezuela in political standoff after both Maduro and opposition claim election victory,pbs.org,2024-07-29,Center
